 order_id, customer_id, order_date, order_status
2526,434,19-05-2025,Delivered
2527,651,01-04-2025,Delivered
2528,146,05-02-2025,Delivered
2529,415,11-02-2025,Delivered
2530,895,31-12-2025,Delivered
2531,893,03-08-2025,Cancelled
2532,220,09-12-2025,Delivered
2533,189,28-01-2025,Delivered
2534,917,08-08-2025,Delivered
2535,987,02-06-2025,Delivered
2536,204,28-06-2025,Delivered
2537,494,01-09-2025,Cancelled
2538,706,24-03-2025,Returned
2539,448,01-07-2025,Returned
2540,585,19-07-2025,Delivered
2541,575,02-11-2025,Delivered
2542,80,08-12-2025,Cancelled
2543,632,16-03-2025,Delivered
2544,681,12-06-2025,Delivered
2545,155,23-08-2025,Delivered
2546,512,12-06-2025,Delivered
2547,812,12-12-2025,Delivered
2548,270,24-09-2025,Returned
2549,4,19-08-2025,Delivered
2550,650,19-08-2025,Returned
2551,993,24-10-2025,Delivered
2552,38,22-04-2025,Returned
2553,193,04-08-2025,Returned
2554,560,27-03-2025,Cancelled
2555,387,21-04-2025,Delivered
2556,215,08-04-2025,Returned
2557,591,08-01-2025,Delivered
2558,834,06-07-2025,Delivered
2559,310,07-06-2025,Cancelled
2560,839,05-03-2025,Returned
2561,512,29-11-2025,Delivered
2562,424,30-07-2025,Delivered
2563,361,05-10-2025,Delivered
2564,536,21-06-2025,Delivered
2565,949,01-04-2025,Delivered
2566,439,11-07-2025,Delivered
2567,567,01-11-2025,Delivered
2568,556,12-08-2025,Delivered
2569,292,04-12-2025,Returned
2570,697,12-08-2025,Returned
2571,291,26-12-2025,Cancelled
2572,961,20-02-2025,Delivered
2573,826,23-02-2025,Delivered
2574,666,09-01-2025,Cancelled
2575,955,30-07-2025,Delivered
2576,509,16-11-2025,Cancelled
2577,103,21-11-2025,Delivered
2578,516,25-10-2025,Delivered
2579,684,29-05-2025,Delivered
2580,217,25-04-2025,Delivered
2581,565,15-07-2025,Delivered
2582,201,29-08-2025,Delivered
2583,360,26-08-2025,Delivered
2584,930,27-11-2025,Returned
2585,804,22-07-2025,Delivered
2586,963,11-07-2025,Delivered
2587,520,26-05-2025,Delivered
2588,901,04-12-2025,Delivered
2589,315,01-08-2025,Returned
2590,248,03-01-2025,Delivered
2591,34,08-01-2025,Delivered
2592,158,11-07-2025,Cancelled
2593,840,04-11-2025,Delivered
2594,344,29-03-2025,Cancelled
2595,441,04-05-2025,Cancelled
2596,997,20-07-2025,Delivered
2597,632,26-11-2025,Delivered
2598,849,27-01-2025,Cancelled
2599,440,07-03-2025,Returned
2600,400,30-03-2025,Delivered
2601,926,12-06-2025,Cancelled
2602,163,12-08-2025,Delivered
2603,102,30-12-2025,Delivered
2604,517,02-03-2025,Returned
2605,591,20-07-2025,Returned
2606,939,14-05-2025,Cancelled
2607,163,15-06-2025,Delivered
2608,96,17-02-2025,Delivered
2609,448,06-01-2025,Returned
2610,789,31-10-2025,Delivered
2611,29,13-11-2025,Returned
2612,557,10-02-2025,Cancelled
2613,392,13-01-2025,Returned
2614,752,08-03-2025,Delivered
2615,650,20-11-2025,Delivered
2616,192,03-05-2025,Returned
2617,920,24-04-2025,Delivered
2618,199,02-10-2025,Delivered
2619,744,13-07-2025,Delivered
2620,676,27-01-2025,Delivered
2621,85,15-03-2025,Returned
2622,24,23-11-2025,Cancelled
2623,888,22-02-2025,Delivered
2624,471,02-11-2025,Delivered
2625,110,14-03-2025,Delivered
2626,269,03-04-2025,Delivered
2627,80,11-09-2025,Delivered
2628,935,17-04-2025,Delivered
2629,104,09-09-2025,Delivered
2630,424,07-02-2025,Delivered
2631,983,17-11-2025,Delivered
2632,216,18-12-2025,Delivered
2633,385,10-06-2025,Returned
2634,931,19-08-2025,Delivered
2635,185,02-06-2025,Delivered
2636,926,02-04-2025,Returned
2637,581,20-11-2025,Cancelled
2638,876,17-01-2025,Delivered
2639,1000,25-06-2025,Delivered
2640,496,11-11-2025,Cancelled
2641,560,03-01-2025,Delivered
2642,535,11-05-2025,Delivered
2643,198,07-11-2025,Delivered
2644,549,12-01-2025,Cancelled
2645,525,20-03-2025,Delivered
2646,888,06-07-2025,Delivered
2647,921,22-04-2025,Delivered
2648,336,12-03-2025,Delivered
2649,86,21-12-2025,Delivered
2650,275,21-05-2025,Delivered
2651,205,17-02-2025,Delivered
2652,726,10-10-2025,Returned
2653,302,28-08-2025,Returned
2654,829,11-09-2025,Delivered
2655,525,24-07-2025,Delivered
2656,257,30-03-2025,Delivered
2657,704,24-05-2025,Delivered
2658,106,26-10-2025,Cancelled
2659,320,26-03-2025,Delivered
2660,977,07-09-2025,Delivered
2661,905,17-08-2025,Delivered
2662,611,20-05-2025,Delivered
2663,638,25-02-2025,Cancelled
2664,393,08-08-2025,Delivered
2665,581,30-06-2025,Delivered
2666,920,20-11-2025,Delivered
2667,461,27-03-2025,Delivered
2668,982,19-09-2025,Delivered
2669,601,29-07-2025,Delivered
2670,619,27-11-2025,Cancelled
2671,361,23-07-2025,Delivered
2672,118,03-04-2025,Delivered
2673,440,06-04-2025,Delivered
2674,252,07-02-2025,Delivered
2675,673,10-07-2025,Delivered
2676,149,10-06-2025,Delivered
2677,10,13-06-2025,Returned
2678,12,18-06-2025,Delivered
2679,477,18-10-2025,Delivered
2680,921,30-04-2025,Cancelled
2681,68,17-07-2025,Delivered
2682,617,19-04-2025,Cancelled
2683,223,22-02-2025,Cancelled
2684,285,08-11-2025,Returned
2685,77,21-10-2025,Returned
2686,432,16-12-2025,Delivered
2687,326,13-06-2025,Delivered
2688,202,26-01-2025,Delivered
2689,511,24-01-2025,Delivered
2690,432,03-03-2025,Delivered
2691,464,29-03-2025,Cancelled
2692,335,30-10-2025,Delivered
2693,243,23-10-2025,Delivered
2694,292,10-01-2025,Returned
2695,803,22-10-2025,Delivered
2696,934,25-08-2025,Delivered
2697,135,26-07-2025,Delivered
2698,918,01-10-2025,Cancelled
2699,41,22-06-2025,Returned
2700,17,05-02-2025,Delivered
2701,98,01-08-2025,Returned
2702,309,21-05-2025,Delivered
2703,772,27-06-2025,Delivered
2704,82,12-10-2025,Delivered
2705,506,10-11-2025,Delivered
2706,403,02-06-2025,Returned
2707,466,10-09-2025,Returned
2708,991,04-03-2025,Delivered
2709,961,13-11-2025,Delivered
2710,30,25-04-2025,Delivered
2711,846,06-01-2025,Delivered
2712,108,15-06-2025,Returned
2713,742,12-08-2025,Delivered
2714,175,15-02-2025,Delivered
2715,742,08-07-2025,Cancelled
2716,6,19-12-2025,Delivered
2717,266,23-01-2025,Delivered
2718,50,05-06-2025,Delivered
2719,271,18-06-2025,Returned
2720,628,14-07-2025,Delivered
2721,716,29-03-2025,Delivered
2722,598,24-08-2025,Delivered
2723,130,13-06-2025,Delivered
2724,772,27-10-2025,Delivered
2725,653,17-08-2025,Returned
2726,126,25-09-2025,Cancelled
2727,247,23-10-2025,Delivered
2728,678,08-09-2025,Delivered
2729,330,05-09-2025,Delivered
2730,95,16-05-2025,Delivered
2731,729,12-02-2025,Delivered
2732,572,05-05-2025,Returned
2733,663,16-04-2025,Returned
2734,80,08-02-2025,Delivered
2735,62,19-04-2025,Delivered
2736,687,21-04-2025,Delivered
2737,839,17-07-2025,Delivered
2738,500,23-02-2025,Delivered
2739,214,30-10-2025,Cancelled
2740,527,10-06-2025,Delivered
2741,726,21-08-2025,Returned
2742,158,16-09-2025,Delivered
2743,937,08-03-2025,Delivered
2744,939,06-07-2025,Delivered
2745,999,20-08-2025,Cancelled
2746,526,14-04-2025,Delivered
2747,193,05-02-2025,Delivered
2748,434,26-03-2025,Returned
2749,315,23-10-2025,Returned
2750,105,17-03-2025,Delivered
2751,898,24-02-2025,Returned
2752,113,04-05-2025,Delivered
2753,916,24-08-2025,Delivered
2754,274,15-01-2025,Delivered
2755,678,29-09-2025,Delivered
2756,361,16-05-2025,Delivered
2757,950,09-10-2025,Delivered
2758,363,09-08-2025,Delivered
2759,155,23-07-2025,Cancelled
2760,442,18-09-2025,Delivered
2761,55,14-08-2025,Delivered
2762,379,20-02-2025,Delivered
2763,665,15-07-2025,Returned
2764,951,05-08-2025,Delivered
2765,302,07-04-2025,Delivered
2766,181,01-11-2025,Delivered
2767,543,08-11-2025,Delivered
2768,532,10-08-2025,Delivered
2769,698,26-01-2025,Returned
2770,255,26-02-2025,Delivered
2771,118,28-01-2025,Delivered
2772,590,17-05-2025,Delivered
2773,68,30-09-2025,Delivered
2774,283,26-04-2025,Cancelled
2775,717,27-07-2025,Delivered
2776,403,21-02-2025,Delivered
2777,752,21-12-2025,Delivered
2778,508,16-04-2025,Delivered
2779,805,15-04-2025,Delivered
2780,653,28-05-2025,Returned
2781,611,28-05-2025,Returned
2782,4,18-02-2025,Delivered
2783,516,25-12-2025,Cancelled
2784,489,06-06-2025,Returned
2785,245,29-03-2025,Delivered
2786,698,05-02-2025,Delivered
2787,192,20-06-2025,Delivered
2788,146,07-01-2025,Returned
2789,486,08-08-2025,Delivered
2790,22,01-04-2025,Delivered
2791,903,09-02-2025,Delivered
2792,696,05-01-2025,Cancelled
2793,361,31-08-2025,Cancelled
2794,2,08-09-2025,Delivered
2795,484,26-02-2025,Delivered
2796,839,09-01-2025,Cancelled
2797,697,29-05-2025,Delivered
2798,538,15-09-2025,Delivered
2799,774,17-03-2025,Delivered
2800,103,05-06-2025,Returned
2801,344,20-08-2025,Delivered
2802,753,29-06-2025,Cancelled
2803,264,06-12-2025,Delivered
2804,260,06-07-2025,Delivered
2805,14,30-06-2025,Delivered
2806,728,20-06-2025,Cancelled
2807,794,06-12-2025,Cancelled
2808,496,27-02-2025,Delivered
2809,703,23-09-2025,Returned
2810,656,11-01-2025,Delivered
2811,421,23-04-2025,Returned
2812,146,02-07-2025,Delivered
2813,32,06-05-2025,Cancelled
2814,759,23-12-2025,Delivered
2815,369,16-04-2025,Returned
2816,92,10-04-2025,Delivered
2817,655,25-02-2025,Delivered
2818,899,17-11-2025,Returned
2819,558,19-08-2025,Cancelled
2820,180,16-05-2025,Returned
2821,358,19-06-2025,Delivered
2822,604,02-08-2025,Delivered
2823,317,08-04-2025,Delivered
2824,594,24-09-2025,Returned
2825,352,10-11-2025,Delivered
2826,444,21-08-2025,Cancelled
2827,992,27-06-2025,Delivered
2828,113,05-01-2025,Delivered
2829,950,17-12-2025,Delivered
2830,478,15-12-2025,Delivered
2831,536,29-05-2025,Cancelled
2832,572,07-12-2025,Delivered
2833,311,07-09-2025,Delivered
2834,67,31-05-2025,Delivered
2835,465,21-01-2025,Delivered
2836,290,31-10-2025,Delivered
2837,55,08-09-2025,Delivered
2838,6,09-08-2025,Delivered
2839,677,01-01-2025,Delivered
2840,258,12-03-2025,Delivered
2841,900,26-05-2025,Cancelled
2842,682,15-10-2025,Delivered
2843,977,14-02-2025,Returned
2844,278,15-03-2025,Returned
2845,202,10-08-2025,Cancelled
2846,941,11-02-2025,Delivered
2847,225,17-01-2025,Delivered
2848,956,01-07-2025,Delivered
2849,832,14-12-2025,Returned
2850,396,05-08-2025,Delivered
2851,991,20-02-2025,Delivered
2852,943,04-06-2025,Cancelled
2853,319,30-03-2025,Cancelled
2854,447,14-12-2025,Delivered
2855,824,24-10-2025,Delivered
2856,700,13-04-2025,Delivered
2857,139,02-08-2025,Cancelled
2858,205,04-06-2025,Delivered
2859,88,02-06-2025,Cancelled
2860,950,18-11-2025,Delivered
2861,559,04-04-2025,Delivered
2862,802,12-08-2025,Delivered
2863,142,27-09-2025,Delivered
2864,711,10-06-2025,Cancelled
2865,958,17-12-2025,Returned
2866,367,28-08-2025,Delivered
2867,438,27-08-2025,Delivered
2868,985,30-07-2025,Delivered
2869,29,14-10-2025,Delivered
2870,981,04-08-2025,Delivered
2871,774,13-03-2025,Cancelled
2872,929,04-06-2025,Delivered
2873,595,20-09-2025,Delivered
2874,131,14-11-2025,Cancelled
2875,922,17-10-2025,Delivered
2876,55,21-07-2025,Delivered
2877,413,10-12-2025,Delivered
2878,474,23-09-2025,Delivered
2879,860,28-01-2025,Delivered
2880,57,19-05-2025,Returned
2881,110,20-06-2025,Cancelled
2882,100,29-05-2025,Cancelled
2883,494,20-12-2025,Delivered
2884,886,01-02-2025,Delivered
2885,759,27-10-2025,Returned
2886,524,28-01-2025,Returned
2887,210,22-09-2025,Delivered
2888,576,11-09-2025,Delivered
2889,229,12-12-2025,Returned
2890,873,21-03-2025,Delivered
2891,644,09-06-2025,Returned
2892,960,04-01-2025,Delivered
2893,639,19-12-2025,Delivered
2894,118,04-02-2025,Delivered
2895,157,06-11-2025,Delivered
2896,533,19-02-2025,Delivered
2897,210,23-02-2025,Delivered
2898,26,16-09-2025,Delivered
2899,401,29-01-2025,Delivered
2900,308,27-07-2025,Delivered
2901,189,01-05-2025,Cancelled
2902,267,10-11-2025,Returned
2903,450,03-12-2025,Cancelled
2904,127,10-08-2025,Delivered
2905,652,12-01-2025,Delivered
2906,146,03-12-2025,Delivered
2907,175,19-09-2025,Returned
2908,717,07-10-2025,Delivered
2909,488,03-09-2025,Delivered
2910,297,08-12-2025,Delivered
2911,983,29-10-2025,Delivered
2912,377,08-12-2025,Delivered
2913,401,17-07-2025,Returned
2914,820,24-02-2025,Delivered
2915,427,06-08-2025,Delivered
2916,29,26-05-2025,Delivered
2917,124,16-10-2025,Delivered
2918,12,25-10-2025,Delivered
2919,35,27-11-2025,Returned
2920,915,03-12-2025,Cancelled
2921,456,22-01-2025,Delivered
2922,986,13-03-2025,Delivered
2923,904,23-08-2025,Delivered
2924,10,23-03-2025,Delivered
2925,513,15-09-2025,Delivered
2926,358,28-12-2025,Cancelled
2927,400,20-09-2025,Delivered
2928,179,02-12-2025,Delivered
2929,361,02-12-2025,Returned
2930,577,23-06-2025,Delivered
2931,733,13-03-2025,Delivered
2932,804,04-12-2025,Delivered
2933,946,21-07-2025,Delivered
2934,939,27-11-2025,Delivered
2935,386,30-08-2025,Cancelled
2936,675,03-04-2025,Cancelled
2937,726,17-09-2025,Returned
2938,539,13-05-2025,Delivered
2939,715,15-06-2025,Cancelled
2940,979,25-10-2025,Delivered
2941,599,13-11-2025,Delivered
2942,70,24-01-2025,Delivered
2943,873,23-03-2025,Delivered
2944,99,07-12-2025,Delivered
2945,512,14-12-2025,Delivered
2946,332,29-04-2025,Returned
2947,815,02-05-2025,Delivered
2948,922,31-03-2025,Returned
2949,914,16-07-2025,Delivered
2950,945,02-02-2025,Delivered
2951,627,09-05-2025,Delivered
2952,39,07-02-2025,Delivered
2953,782,11-07-2025,Cancelled
2954,647,16-01-2025,Delivered
2955,329,25-02-2025,Returned
2956,461,13-07-2025,Delivered
2957,653,21-10-2025,Cancelled
2958,205,11-04-2025,Delivered
2959,503,13-08-2025,Returned
2960,293,26-04-2025,Delivered
2961,760,24-03-2025,Delivered
2962,834,28-09-2025,Delivered
2963,89,26-10-2025,Delivered
2964,645,09-12-2025,Delivered
2965,209,18-01-2025,Delivered
2966,915,03-01-2025,Delivered
2967,793,28-07-2025,Cancelled
2968,560,06-02-2025,Delivered
2969,190,16-12-2025,Returned
2970,981,25-11-2025,Cancelled
2971,509,08-04-2025,Delivered
2972,585,31-08-2025,Cancelled
2973,361,02-07-2025,Cancelled
2974,922,14-10-2025,Delivered
2975,821,04-02-2025,Delivered
2976,438,17-11-2025,Delivered
2977,895,06-02-2025,Cancelled
2978,81,07-03-2025,Cancelled
2979,306,21-02-2025,Delivered
2980,511,29-04-2025,Delivered
2981,616,04-10-2025,Delivered
2982,24,25-04-2025,Delivered
2983,945,09-05-2025,Delivered
2984,721,03-07-2025,Delivered
2985,894,22-03-2025,Delivered
2986,77,01-10-2025,Cancelled
2987,248,23-09-2025,Cancelled
2988,513,09-06-2025,Delivered
2989,634,30-01-2025,Cancelled
2990,715,26-02-2025,Cancelled
2991,483,15-05-2025,Returned
2992,31,17-01-2025,Delivered
2993,432,14-05-2025,Delivered
2994,343,31-01-2025,Delivered
2995,210,08-10-2025,Returned
2996,338,06-12-2025,Delivered
2997,242,10-09-2025,Delivered
2998,825,16-10-2025,Cancelled
2999,720,19-01-2025,Delivered
3000,73,02-08-2025,Cancelled
