order_detail_id, order_id, product_id, quantity, discount
3353,2835,1,5,0
3354,710,130,5,0.2
3355,1140,158,5,0.05
3356,1105,82,3,0
3357,2896,61,3,0.1
3358,1859,35,4,0
3359,1858,69,2,0
3360,2629,109,5,0.1
3361,491,28,4,0.2
3362,1110,199,1,0
3363,1250,54,5,0.1
3364,2142,17,5,0.05
3365,842,141,4,0.05
3366,2671,192,3,0.1
3367,912,188,2,0
3368,1658,73,4,0.05
3369,58,65,1,0
3370,2939,3,5,0
3371,2551,29,3,0
3372,2100,164,4,0
3373,764,140,2,0.05
3374,546,90,3,0.2
3375,684,11,3,0
3376,2684,44,2,0
3377,2504,9,3,0.05
3378,1892,35,1,0
3379,1145,17,1,0
3380,2898,177,4,0.15
3381,2424,181,3,0
3382,2315,56,2,0
3383,1521,200,2,0.2
3384,2257,165,1,0
3385,2546,124,5,0
3386,405,163,2,0
3387,1135,140,4,0
3388,2406,187,5,0.05
3389,619,191,4,0
3390,2353,105,2,0
3391,727,96,1,0.05
3392,1223,37,2,0
3393,58,68,2,0
3394,1718,26,1,0.1
3395,2548,14,1,0
3396,1252,98,5,0.05
3397,407,177,4,0
3398,206,122,1,0
3399,2238,103,4,0.15
3400,2674,44,1,0
3401,144,9,5,0
3402,969,101,4,0.15
3403,556,18,5,0
3404,806,105,5,0.1
3405,128,3,3,0.05
3406,1949,155,3,0
3407,246,25,4,0
3408,560,86,5,0
3409,107,119,2,0.1
3410,1891,23,2,0.2
3411,142,168,4,0
3412,657,24,1,0
3413,2215,98,5,0
3414,2087,121,1,0.15
3415,1597,127,2,0
3416,492,7,3,0
3417,2908,199,3,0.15
3418,1670,29,4,0
3419,2333,43,5,0.2
3420,281,122,1,0.05
3421,1052,79,2,0.05
3422,221,38,2,0.2
3423,1236,76,2,0
3424,1477,37,1,0.15
3425,1628,4,2,0
3426,742,55,5,0
3427,338,37,1,0.1
3428,1113,79,4,0.2
3429,1944,47,4,0.1
3430,93,54,2,0.05
3431,2628,161,3,0
3432,387,58,2,0.05
3433,1676,21,4,0.1
3434,1230,185,5,0
3435,2774,35,3,0
3436,2835,92,5,0.1
3437,1437,29,4,0
3438,539,28,1,0.1
3439,2734,29,3,0.1
3440,2382,24,2,0.2
3441,1761,139,4,0.2
3442,2880,74,5,0.2
3443,2195,106,3,0.05
3444,2278,110,5,0.15
3445,1726,33,2,0.05
3446,1554,16,1,0.1
3447,2153,69,3,0.05
3448,1061,7,5,0.15
3449,946,113,5,0
3450,2313,29,5,0
3451,2010,75,5,0.2
3452,2324,34,1,0.05
3453,1232,12,1,0.05
3454,2340,189,5,0.2
3455,826,101,5,0.15
3456,2562,33,2,0.2
3457,1336,59,3,0.1
3458,1102,131,4,0
3459,1840,11,5,0
3460,481,58,5,0.1
3461,1681,82,3,0.05
3462,768,38,1,0
3463,271,43,2,0.15
3464,2978,126,2,0.2
3465,60,92,3,0
3466,853,195,2,0
3467,250,6,1,0.1
3468,2126,97,2,0.2
3469,1195,191,4,0.05
3470,981,152,1,0.1
3471,20,1,5,0.1
3472,2342,197,5,0
3473,497,65,1,0.05
3474,11,6,5,0.2
3475,379,99,5,0.2
3476,2572,39,2,0
3477,2808,127,2,0.05
3478,2384,173,5,0.2
3479,2365,187,4,0.15
3480,2935,159,1,0.05
3481,37,139,3,0
3482,2226,22,5,0.05
3483,1967,67,4,0
3484,167,13,1,0.1
3485,2415,132,3,0.15
3486,898,64,4,0
3487,397,186,2,0.05
3488,338,25,5,0
3489,1304,24,5,0.1
3490,2646,95,3,0
3491,2054,37,5,0.2
3492,1266,39,1,0
3493,2605,67,1,0
3494,1487,53,3,0.2
3495,980,72,4,0.05
3496,123,115,3,0.05
3497,2355,156,5,0
3498,1161,149,3,0.2
3499,1657,111,4,0
3500,2934,14,1,0
3501,2255,36,3,0.15
3502,2954,5,2,0.15
3503,2209,24,5,0
3504,565,168,2,0.1
3505,1830,153,3,0
3506,612,101,2,0
3507,2175,89,5,0
3508,2036,68,3,0
3509,1916,59,3,0.15
3510,790,106,3,0
3511,911,89,4,0
3512,35,76,1,0
3513,2539,25,5,0
3514,2260,180,3,0
3515,2249,30,4,0
3516,2574,46,3,0
3517,2313,5,3,0.15
3518,1629,30,1,0
3519,1904,155,2,0
3520,227,68,4,0.05
3521,97,14,1,0
3522,2301,63,5,0
3523,1878,23,1,0
3524,2964,191,2,0
3525,521,146,4,0
3526,1438,23,2,0
3527,2683,68,5,0.15
3528,1533,3,4,0.15
3529,1759,112,3,0
3530,2993,194,3,0
3531,1564,186,1,0
3532,2684,46,2,0.05
3533,1717,57,3,0.05
3534,104,28,5,0
3535,1364,61,1,0
3536,2045,185,2,0.15
3537,1267,126,2,0
3538,963,90,5,0.05
3539,341,126,4,0.1
3540,693,42,3,0.2
3541,416,192,2,0.2
3542,1880,172,2,0.05
3543,1856,1,5,0.05
3544,1714,181,4,0
3545,2863,103,2,0.2
3546,533,71,1,0.1
3547,1811,105,5,0.05
3548,2092,70,5,0
3549,1939,120,1,0.15
3550,654,149,1,0.15
3551,851,93,1,0
3552,1691,28,5,0
3553,2051,145,4,0
3554,597,33,2,0
3555,1114,54,3,0
3556,1259,186,4,0.15
3557,1550,141,2,0
3558,618,23,3,0.2
3559,2610,111,3,0.1
3560,1460,42,3,0
3561,2355,45,1,0.05
3562,2704,177,3,0.2
3563,1160,165,1,0.2
3564,507,26,5,0.05
3565,802,140,5,0
3566,2176,38,4,0
3567,11,172,4,0
3568,1257,58,3,0.15
3569,2404,74,5,0.2
3570,2060,46,1,0.1
3571,2117,71,5,0.2
3572,1720,138,1,0.05
3573,1660,67,1,0
3574,403,26,1,0
3575,374,42,3,0
3576,804,169,3,0
3577,2975,48,2,0.2
3578,121,31,4,0
3579,1274,157,5,0.05
3580,18,62,4,0
3581,412,183,5,0.05
3582,217,15,2,0
3583,256,179,2,0
3584,2436,115,5,0.2
3585,2426,160,5,0
3586,329,23,3,0
3587,55,54,3,0.05
3588,479,62,1,0.2
3589,2826,128,1,0.1
3590,1912,196,5,0.05
3591,187,200,1,0.15
3592,1590,40,3,0.15
3593,2930,158,1,0.15
3594,2079,67,1,0.1
3595,2655,73,4,0.2
3596,2146,85,3,0
3597,2576,31,1,0
3598,1793,88,2,0
3599,2172,43,1,0
3600,1936,43,5,0.1
3601,2769,114,5,0.15
3602,15,121,2,0.2
3603,1917,154,1,0.15
3604,929,120,1,0.05
3605,434,110,1,0.1
3606,2828,132,1,0.2
3607,2522,121,2,0
3608,831,174,5,0.2
3609,2409,163,4,0
3610,1971,126,1,0.1
3611,811,125,3,0.2
3612,929,11,4,0.05
3613,2293,28,1,0
3614,1175,141,1,0.15
3615,2961,184,5,0
3616,1442,120,5,0
3617,61,44,3,0.15
3618,1201,50,2,0
3619,1619,48,2,0.2
3620,498,101,5,0
3621,1575,155,4,0.1
3622,1444,117,3,0.05
3623,2730,121,1,0.05
3624,1813,175,3,0
3625,1790,159,1,0
3626,2368,94,2,0
3627,1319,15,1,0.2
3628,1666,77,2,0.05
3629,298,2,4,0
3630,892,51,3,0
3631,2658,134,3,0.2
3632,642,73,2,0.15
3633,2847,29,5,0.1
3634,910,148,2,0
3635,2220,75,5,0
3636,903,7,1,0
3637,439,190,4,0.1
3638,306,4,3,0.2
3639,937,12,2,0
3640,1509,19,4,0.05
3641,2948,94,5,0.05
3642,2861,75,4,0.15
3643,1004,60,5,0.2
3644,1352,60,3,0.1
3645,372,24,1,0
3646,70,31,3,0.05
3647,1723,67,2,0.05
3648,2071,150,4,0.2
3649,501,82,4,0
3650,2261,87,3,0.15
3651,456,36,5,0.2
3652,313,115,4,0
3653,404,35,2,0.1
3654,1525,196,5,0.05
3655,2076,26,3,0
3656,1064,40,4,0.2
3657,2620,12,5,0.05
3658,659,59,4,0
3659,629,76,3,0.05
3660,1515,198,3,0.05
3661,1895,120,2,0
3662,1467,17,4,0
3663,112,118,2,0
3664,2049,119,1,0
3665,1574,68,4,0.1
3666,2627,193,2,0.05
3667,2723,186,1,0
3668,401,125,3,0
3669,935,136,1,0.2
3670,761,114,3,0.2
3671,299,78,5,0.2
3672,1329,181,4,0.15
3673,742,99,1,0
3674,2305,45,3,0
3675,1616,176,5,0.05
3676,605,116,2,0.1
3677,2115,77,1,0.05
3678,1707,110,3,0
3679,43,115,4,0.15
3680,848,37,4,0
3681,2894,53,3,0
3682,2977,141,4,0.05
3683,1711,178,2,0
3684,2473,33,2,0.1
3685,1767,185,5,0.2
3686,1947,156,1,0.05
3687,2752,178,1,0.2
3688,1079,133,5,0.05
3689,2423,174,2,0
3690,236,178,3,0.2
3691,1518,200,2,0
3692,25,89,1,0.15
3693,2150,155,2,0.05
3694,820,148,4,0.15
3695,344,84,5,0.2
3696,1841,110,3,0.2
3697,37,81,2,0.15
3698,2688,189,3,0.05
3699,1845,15,4,0.1
3700,2439,119,4,0.15
3701,1389,89,3,0
3702,1788,20,5,0.15
3703,114,62,5,0
3704,603,47,4,0
3705,1649,192,2,0.05
3706,2985,53,2,0
3707,2893,46,2,0.15
3708,604,124,1,0
3709,308,119,3,0.15
3710,2008,110,5,0
3711,2015,28,4,0
3712,235,200,3,0
3713,2527,140,3,0
3714,1184,69,5,0.05
3715,2364,142,2,0
3716,1536,45,1,0.2
3717,1741,149,1,0
3718,2395,46,2,0
3719,739,192,4,0.1
3720,2252,4,1,0
3721,756,174,4,0
3722,2030,20,1,0.05
3723,2238,7,1,0.05
3724,1903,195,1,0
3725,330,103,2,0.05
3726,162,88,1,0
3727,1193,150,2,0
3728,757,106,4,0
3729,1040,72,4,0.1
3730,917,29,4,0
3731,2307,72,4,0.05
3732,990,143,1,0.1
3733,911,145,1,0.15
3734,1629,194,3,0
3735,250,41,3,0.1
3736,2985,157,5,0
3737,446,179,5,0
3738,2477,58,2,0.05
3739,2871,41,4,0
3740,2216,23,2,0.1
3741,483,100,2,0
3742,2672,13,3,0.2
3743,2307,110,1,0
3744,1764,184,4,0.05
3745,1619,166,3,0.2
3746,704,117,2,0.1
3747,2640,78,3,0
3748,2409,126,3,0.1
3749,2567,151,3,0
3750,1855,186,1,0.1
3751,2237,112,3,0.2
3752,12,108,4,0
3753,1691,6,2,0
3754,2235,3,1,0.1
3755,704,153,1,0
3756,763,198,1,0
3757,1226,61,5,0
3758,1145,67,5,0.1
3759,142,150,2,0
3760,643,90,2,0
3761,845,45,1,0
3762,1003,92,1,0
3763,631,96,3,0
3764,244,30,5,0.15
3765,927,87,3,0
3766,2941,175,1,0
3767,1659,149,5,0.2
3768,2271,144,3,0.15
3769,853,160,2,0.2
3770,1006,50,2,0
3771,1009,101,2,0.1
3772,1748,34,1,0.2
3773,2202,7,3,0.1
3774,2206,166,2,0
3775,518,69,3,0
3776,663,149,1,0.05
3777,1366,193,5,0.05
3778,1283,157,5,0.1
3779,549,15,1,0
3780,995,128,4,0
3781,309,124,4,0
3782,2409,96,3,0
3783,269,4,4,0
3784,2439,199,3,0.15
3785,381,145,2,0.05
3786,1401,160,1,0.1
3787,543,47,4,0.05
3788,312,180,2,0
3789,1973,96,2,0.15
3790,1642,33,4,0.2
3791,1123,122,3,0
3792,2736,131,4,0
3793,1570,27,2,0.15
3794,105,159,4,0
3795,1838,197,2,0
3796,19,147,5,0
3797,2703,190,5,0
3798,1292,36,3,0
3799,783,43,1,0
3800,1450,177,2,0.2
3801,1360,91,1,0
3802,386,70,2,0.15
3803,572,26,5,0.15
3804,431,77,2,0.15
3805,203,133,4,0.05
3806,2422,119,2,0
3807,1910,155,2,0
3808,2837,190,3,0.2
3809,538,40,1,0.1
3810,2234,61,3,0.15
3811,2767,83,5,0.2
3812,449,152,2,0.15
3813,31,78,5,0.05
3814,2018,11,4,0.05
3815,2598,98,5,0
3816,856,61,2,0.1
3817,2415,143,4,0
3818,391,92,5,0
3819,680,88,4,0.15
3820,2224,171,3,0.05
3821,1127,15,5,0
3822,2608,129,3,0.15
3823,2160,136,2,0.2
3824,2218,44,3,0.15
3825,1791,182,4,0
3826,1657,45,1,0.15
3827,2081,69,4,0.05
3828,514,169,5,0.2
3829,690,93,3,0
3830,2612,82,3,0
3831,2399,101,2,0.1
3832,652,45,2,0.2
3833,1436,3,1,0.1
3834,752,91,4,0
3835,1229,115,2,0.1
3836,1685,49,5,0.2
3837,1032,47,1,0
3838,695,42,2,0
3839,358,74,5,0.1
3840,717,153,1,0.2
3841,56,156,4,0.05
3842,698,178,4,0
3843,551,105,4,0
3844,1075,88,1,0.1
3845,1480,111,2,0
3846,274,123,3,0.15
3847,162,5,2,0.1
3848,307,13,1,0.1
3849,900,63,3,0.2
3850,823,138,5,0
3851,551,42,3,0.2
3852,1900,24,1,0.1
3853,911,98,1,0.15
3854,192,108,1,0.1
3855,589,119,4,0.15
3856,153,83,4,0
3857,1640,29,4,0.2
3858,225,122,4,0.2
3859,532,101,3,0
3860,2903,135,3,0
3861,61,147,3,0
3862,1897,45,2,0
3863,1736,24,4,0.2
3864,1744,169,2,0.2
3865,914,173,1,0
3866,812,106,1,0
3867,2634,159,3,0
3868,2919,24,4,0
3869,563,52,1,0.05
3870,1430,71,3,0
3871,806,118,2,0.05
3872,1925,169,4,0.1
3873,1483,123,4,0.2
3874,130,109,2,0.2
3875,1029,155,3,0
3876,2555,12,3,0.05
3877,285,122,3,0.2
3878,1394,26,5,0.1
3879,1808,6,1,0.2
3880,2026,159,5,0.1
3881,774,45,3,0.15
3882,749,11,2,0
3883,2296,57,4,0
3884,1093,198,3,0
3885,2033,44,2,0
3886,1415,110,3,0.2
3887,805,129,4,0.1
3888,1047,115,5,0.2
3889,45,43,3,0.2
3890,1202,198,5,0
3891,924,97,2,0.05
3892,2292,146,1,0
3893,2819,120,2,0
3894,2113,112,3,0
3895,2675,4,1,0.1
3896,1389,59,5,0.2
3897,1382,161,3,0.05
3898,1098,45,1,0.05
3899,2975,72,2,0
3900,2417,155,1,0.2
3901,134,149,2,0.05
3902,2186,20,3,0.15
3903,1751,13,3,0.05
3904,2653,163,4,0.15
3905,385,76,2,0.05
3906,2070,134,3,0
3907,870,118,1,0.05
3908,2981,97,1,0.1
3909,1849,167,3,0.05
3910,1051,107,4,0
3911,2783,100,2,0.05
3912,2267,18,3,0.15
3913,1217,178,1,0.1
3914,1527,133,5,0.1
3915,138,16,2,0.05
3916,1948,179,2,0.1
3917,451,3,5,0
3918,1371,11,4,0.15
3919,2303,99,1,0
3920,968,94,4,0.2
3921,1755,9,3,0
3922,934,181,2,0.05
3923,1094,109,5,0.1
3924,1007,55,1,0.05
3925,1979,166,4,0.15
3926,865,6,4,0.05
3927,2871,31,5,0
3928,750,189,2,0.05
3929,1681,122,5,0.15
3930,1152,199,1,0.1
3931,67,198,5,0.05
3932,2082,166,5,0.05
3933,1348,56,5,0.2
3934,1350,174,5,0.2
3935,192,100,4,0.2
3936,841,147,4,0
3937,1248,175,2,0.15
3938,2110,178,5,0.2
3939,2064,194,4,0.05
3940,99,190,3,0.2
3941,2612,83,1,0.2
3942,2748,164,3,0.1
3943,566,36,1,0.15
3944,1866,16,3,0.15
3945,2298,109,1,0.1
3946,1645,175,4,0
3947,1668,101,2,0
3948,251,196,1,0.05
3949,668,148,1,0.05
3950,786,149,5,0
3951,2085,158,1,0.15
3952,2321,138,2,0.05
3953,492,144,2,0.05
3954,2878,83,2,0.2
3955,956,119,1,0.05
3956,25,137,4,0.2
3957,1262,157,3,0
3958,1660,151,3,0
3959,124,53,5,0.1
3960,2814,171,2,0
3961,2764,198,2,0
3962,1239,176,5,0.15
3963,79,29,3,0
3964,2317,157,4,0.05
3965,110,98,5,0
3966,261,158,3,0.2
3967,2207,113,2,0
3968,1507,67,5,0.1
3969,666,70,2,0.1
3970,2100,191,3,0.15
3971,1005,14,2,0.2
3972,2842,174,1,0.05
3973,2969,138,1,0.05
3974,1932,129,1,0.05
3975,2597,97,3,0.15
3976,909,174,1,0
3977,2643,136,5,0.2
3978,213,27,4,0.15
3979,1035,198,5,0.15
3980,2696,37,5,0
3981,1346,1,2,0.05
3982,190,30,4,0
3983,2454,40,4,0.15
3984,1223,11,4,0
3985,834,8,5,0.15
3986,2210,9,5,0.15
3987,269,117,2,0.05
3988,616,136,2,0.1
3989,1699,141,2,0.15
3990,1213,77,5,0
3991,124,170,1,0.05
3992,604,133,5,0.15
3993,2374,87,5,0
3994,2628,166,4,0.15
3995,1129,23,1,0.05
3996,2212,1,4,0.1
3997,2808,29,5,0.05
3998,452,44,4,0.05
3999,1606,34,1,0.1
4000,136,136,2,0.2
4001,69,62,5,0
4002,1869,15,2,0.05
4003,798,173,3,0
4004,1104,56,3,0.2
4005,2437,98,2,0.15
4006,1037,86,5,0.15
4007,1985,2,1,0
4008,45,189,3,0.2
4009,2712,169,2,0
4010,665,169,3,0
4011,1671,153,1,0.1
4012,369,40,2,0.05
4013,1492,64,1,0
4014,2259,69,5,0.05
4015,1660,181,1,0
4016,2499,97,4,0
4017,541,194,3,0
4018,1538,82,2,0.2
4019,2826,79,1,0
4020,1454,57,4,0
4021,2054,193,1,0.15
4022,2183,113,3,0.2
4023,1141,174,1,0
4024,1639,180,3,0.2
4025,2090,140,2,0
4026,1443,184,5,0.05
4027,2042,64,5,0
4028,1133,183,4,0.05
4029,624,51,2,0
4030,1753,10,4,0.05
4031,1899,155,5,0.1
4032,1671,73,5,0
4033,530,96,5,0
4034,2323,125,2,0
4035,207,66,2,0.1
4036,2149,100,2,0
4037,1683,145,5,0
4038,46,99,4,0.05
4039,298,117,5,0.1
4040,1672,46,2,0
4041,1545,157,5,0.1
4042,2693,40,5,0.15
4043,2471,188,5,0
4044,883,83,5,0.15
4045,1956,103,5,0.1
4046,1901,182,4,0.05
4047,2503,48,3,0.2
4048,1777,4,3,0
4049,1012,66,5,0
4050,201,134,3,0.1
4051,1012,25,3,0
4052,2471,136,2,0.2
4053,2456,22,2,0
4054,1649,3,1,0
4055,273,75,3,0
4056,2673,169,4,0.05
4057,602,158,1,0.2
4058,1250,190,2,0.2
4059,139,73,5,0
4060,892,77,1,0
4061,837,133,5,0.05
4062,1317,39,5,0.05
4063,543,9,5,0.1
4064,2213,112,3,0.2
4065,2750,99,3,0
4066,2733,179,2,0
4067,47,85,5,0.15
4068,2659,39,1,0.1
4069,749,60,3,0.2
4070,951,8,5,0.05
4071,1748,110,5,0.2
4072,420,160,3,0.1
4073,2542,103,2,0.1
4074,2234,9,3,0.05
4075,2188,34,1,0
4076,1941,169,3,0
4077,2573,1,4,0.1
4078,1674,105,1,0.1
4079,1764,147,3,0.05
4080,627,194,3,0.2
4081,28,80,2,0.2
4082,1259,126,3,0
4083,2912,42,3,0
4084,298,169,2,0.05
4085,2706,159,3,0.2
4086,1658,25,1,0
4087,2033,126,4,0
4088,2632,44,1,0.05
4089,1433,16,2,0.05
4090,353,194,5,0.2
4091,2717,46,1,0
4092,2847,86,5,0.15
4093,2392,153,1,0.1
4094,813,133,4,0
4095,861,118,1,0
4096,1222,188,2,0.2
4097,1204,80,3,0.2
4098,1838,74,5,0.1
4099,1,200,3,0.05
4100,1767,7,4,0.15
4101,2190,107,2,0.2
4102,924,81,1,0
4103,2834,121,4,0
4104,313,200,5,0
4105,1931,162,1,0.15
4106,2283,200,3,0
4107,1980,178,2,0.15
4108,682,138,5,0
4109,322,69,3,0.05
4110,789,66,1,0.1
4111,301,143,3,0.1
4112,6,89,3,0.1
4113,324,187,1,0
4114,1851,67,3,0.15
4115,2537,101,3,0
4116,2467,171,1,0.05
4117,193,166,4,0.2
4118,1937,1,1,0
4119,47,151,2,0.2
4120,52,184,3,0
4121,1277,31,5,0
4122,76,195,2,0.1
4123,2916,140,2,0
4124,334,139,1,0.15
4125,857,151,4,0.05
4126,657,197,1,0
4127,2105,96,5,0.1
4128,1636,176,3,0.15
4129,2841,191,1,0.15
4130,1822,137,5,0
4131,621,101,3,0
4132,2491,179,3,0
4133,1566,73,4,0.15
4134,2459,53,2,0.15
4135,970,88,4,0
4136,820,15,2,0.1
4137,1919,77,3,0.2
4138,85,129,5,0
4139,1770,125,1,0.1
4140,2949,155,5,0.05
4141,175,153,2,0
4142,2784,184,1,0.1
4143,2865,158,1,0.1
4144,2961,178,3,0.2
4145,911,21,1,0
4146,2789,38,4,0.05
4147,411,25,3,0.1
4148,1130,142,3,0.1
4149,193,88,2,0.2
4150,1636,62,2,0.15
4151,489,29,5,0.15
4152,1652,9,3,0.05
4153,2801,173,2,0
4154,75,81,2,0.1
4155,1927,174,1,0.05
4156,1956,70,3,0.15
4157,1141,76,4,0.15
4158,2860,15,5,0.15
4159,2781,198,2,0.15
4160,806,21,4,0.2
4161,261,75,4,0.15
4162,301,159,5,0
4163,2987,63,5,0
4164,1726,125,4,0.05
4165,542,105,2,0
4166,1339,180,5,0.05
4167,12,94,2,0
4168,565,192,4,0
4169,2190,78,1,0
4170,1532,125,5,0.05
4171,25,56,4,0.1
4172,1644,13,3,0.2
4173,213,101,2,0
4174,1623,102,2,0.05
4175,35,95,1,0
4176,2994,136,1,0.15
4177,2594,110,3,0.2
4178,33,160,5,0.1
4179,495,3,2,0.1
4180,180,152,1,0
4181,241,190,2,0.15
4182,119,37,3,0
4183,96,156,3,0
4184,648,177,2,0.2
4185,1885,194,3,0.1
4186,1915,179,5,0
4187,948,29,5,0.15
4188,765,101,1,0
4189,2553,184,5,0.05
4190,177,35,4,0
4191,2020,76,3,0
4192,1120,162,5,0
4193,180,82,3,0.15
4194,2281,155,3,0.15
4195,1169,85,2,0.1
4196,371,32,5,0
4197,2584,144,1,0.15
4198,2245,153,4,0
4199,2578,90,5,0
4200,1161,73,3,0.05
4201,1664,41,2,0.1
4202,2810,95,2,0
4203,2021,158,4,0
4204,1290,180,4,0.05
4205,50,61,4,0
4206,1721,36,3,0.1
4207,1733,8,4,0
4208,1214,115,2,0.2
4209,1727,104,1,0
4210,806,91,1,0
4211,2065,94,1,0
4212,1534,51,1,0
4213,1808,59,1,0.05
4214,2036,25,3,0.05
4215,222,89,5,0.05
4216,2344,16,3,0
4217,735,66,3,0
4218,857,63,5,0
4219,1260,114,5,0
4220,232,182,4,0
4221,2998,191,3,0
4222,398,175,3,0.15
4223,1916,150,1,0
4224,2961,118,1,0.1
4225,328,195,5,0.15
4226,2358,137,4,0.05
4227,1231,184,4,0.1
4228,880,110,3,0.05
4229,505,142,2,0
4230,1321,183,5,0.05
4231,1081,161,5,0.05
4232,1622,141,1,0
4233,2813,120,1,0.2
4234,761,63,4,0.2
4235,1942,188,1,0.1
4236,1087,63,1,0.2
4237,2632,26,5,0
4238,672,7,5,0
4239,1772,126,2,0
4240,777,37,5,0.15
4241,1963,55,2,0
4242,2317,104,3,0
4243,164,48,5,0
4244,1320,62,2,0.2
4245,1618,118,4,0.1
4246,2432,168,2,0
4247,678,113,4,0
4248,2548,182,2,0
4249,2953,137,3,0.15
4250,577,12,2,0
4251,2810,47,1,0.1
4252,385,65,1,0
4253,1734,158,2,0
4254,718,133,3,0
4255,567,55,3,0.05
4256,2703,19,5,0.1
4257,2152,39,5,0
4258,2756,124,3,0.2
4259,1316,22,3,0.2
4260,1101,177,3,0
4261,1594,15,4,0
4262,1788,146,5,0.1
4263,285,52,5,0
4264,510,8,1,0.15
4265,1612,73,2,0
4266,2759,40,2,0.2
4267,1772,161,2,0
4268,2019,116,4,0.05
4269,895,53,1,0.05
4270,2974,130,1,0.05
4271,1646,77,4,0
4272,1815,1,2,0.1
4273,1481,14,2,0.05
4274,142,86,5,0
4275,695,160,5,0.2
4276,1247,35,3,0
4277,2982,10,4,0.2
4278,2901,77,1,0
4279,2032,70,1,0.15
4280,2655,112,4,0.2
4281,1503,130,2,0.05
4282,1858,108,2,0
4283,2332,1,4,0.2
4284,655,4,1,0
4285,2895,104,2,0.2
4286,2083,170,3,0.15
4287,1653,68,4,0.15
4288,291,73,5,0.05
4289,1095,81,5,0.05
4290,2645,151,2,0
4291,2142,56,5,0.15
4292,2338,174,4,0.15
4293,2353,139,3,0.2
4294,2451,20,3,0.1
4295,2893,130,4,0
4296,2414,190,5,0
4297,1285,4,3,0.1
4298,2877,170,2,0
4299,1708,199,4,0
4300,887,33,2,0.15
4301,912,152,3,0.05
4302,416,34,1,0
4303,2944,141,5,0.15
4304,2186,167,1,0.15
4305,428,85,5,0
4306,2304,87,2,0
4307,67,2,1,0
4308,2806,116,4,0.15
4309,2864,42,2,0
4310,2424,136,3,0.05
4311,1230,45,2,0
4312,1629,184,4,0.15
4313,2065,179,4,0
4314,2103,199,5,0.1
4315,579,33,2,0.05
4316,2154,165,5,0.15
4317,1979,15,3,0.15
4318,2240,75,1,0.05
4319,2139,13,4,0.15
4320,316,188,2,0.15
4321,2963,66,5,0.15
4322,1516,103,3,0.05
4323,2356,154,5,0.2
4324,1111,101,1,0.2
4325,2784,84,5,0.05
4326,2813,114,5,0
4327,2324,199,4,0
4328,2779,139,2,0
4329,2544,114,2,0
4330,1618,31,1,0.2
4331,2225,16,5,0
4332,1709,22,4,0.05
4333,543,2,1,0.05
4334,1322,92,3,0.15
4335,1842,176,5,0.05
4336,1138,85,4,0.15
4337,2142,103,3,0
4338,1469,127,3,0
4339,706,66,4,0.05
4340,1125,2,1,0
4341,1583,135,4,0
4342,2135,107,5,0.2
4343,544,75,1,0
4344,293,107,4,0
4345,1046,84,1,0
4346,718,66,3,0
4347,282,198,5,0.1
4348,2506,121,3,0
4349,589,52,2,0.1
4350,1666,137,4,0
4351,2100,199,2,0.2
4352,1304,121,1,0.15
4353,261,116,1,0
4354,1673,50,1,0.1
4355,1222,69,2,0
4356,2100,165,4,0
4357,711,12,3,0.15
4358,199,139,5,0.15
4359,2191,58,1,0.1
4360,1139,192,1,0
4361,1103,172,5,0
4362,2392,198,4,0.15
4363,272,156,4,0.1
4364,1986,148,4,0
4365,1118,87,2,0.1
4366,1101,29,2,0
4367,1595,157,3,0.1
4368,54,77,3,0
4369,1901,53,3,0.2
4370,1547,193,4,0
4371,2087,4,5,0
4372,2041,164,2,0.1
4373,1029,174,1,0
4374,2395,161,5,0
4375,575,169,4,0
4376,691,184,5,0
4377,1108,38,1,0.2
4378,956,24,3,0.1
4379,2460,196,2,0
4380,2133,72,5,0.2
4381,72,120,2,0.2
4382,1279,40,1,0
4383,395,145,4,0.15
4384,1884,121,3,0.1
4385,1790,118,3,0.1
4386,1497,30,3,0
4387,2104,109,3,0.15
4388,2141,185,2,0
4389,16,129,5,0.2
4390,2966,34,5,0
4391,2628,134,4,0.15
4392,2107,71,1,0.1
4393,1722,41,2,0.15
4394,901,44,4,0
4395,2634,93,5,0.05
4396,2935,160,3,0
4397,1882,108,4,0
4398,2115,54,1,0.2
4399,1817,50,1,0.05
4400,1651,47,5,0
4401,2692,165,1,0
4402,378,136,1,0.05
4403,2216,129,2,0
4404,601,98,3,0.2
4405,1393,145,3,0.05
4406,2552,141,5,0.2
4407,96,108,2,0
4408,547,118,2,0
4409,2678,122,1,0.05
4410,2559,129,5,0
4411,621,44,2,0.05
4412,2783,147,1,0
4413,2902,196,4,0
4414,1118,183,5,0.15
4415,2613,115,1,0.15
4416,2262,72,4,0.05
4417,2380,83,3,0
4418,2569,114,4,0.05
4419,1286,81,2,0.1
4420,2150,20,5,0.1
4421,2558,176,1,0.2
4422,1854,192,2,0.05
4423,2107,17,3,0.1
4424,266,83,4,0.1
4425,238,143,5,0
4426,1514,131,5,0.2
4427,2918,161,4,0
4428,1659,141,2,0.1
4429,1080,141,5,0.05
4430,1684,53,5,0
4431,638,5,4,0.05
4432,325,39,2,0.1
4433,1635,175,1,0
4434,470,162,5,0
4435,2589,86,1,0.1
4436,2240,26,2,0.1
4437,2651,139,5,0.15
4438,1586,168,1,0.1
4439,549,7,4,0
4440,1646,100,5,0
4441,486,13,4,0.1
4442,541,57,4,0.2
