payment_id, order_id, payment_method, payment_status, payment_amount
2165,2165,Net Banking,Paid,19496.14
2166,2166,Net Banking,Refunded,4447.59
2167,2167,Credit Card,Paid,14226.42
2168,2168,Credit Card,Paid,11230.82
2169,2169,Debit Card,Paid,32744.82
2170,2170,Cash,Paid,80356.53
2171,2171,Debit Card,Paid,14008.76
2172,2172,Debit Card,Paid,3254.48
2173,2173,Cash,Paid,51228.59
2174,2174,Net Banking,Paid,23648.9
2175,2175,Debit Card,Paid,61015.33
2176,2176,Cash,Refunded,18072.85
2177,2177,Debit Card,Paid,42265.04
2178,2178,Cash,Paid,67711.73
2179,2179,Net Banking,Paid,2457.04
2180,2180,Net Banking,Paid,45668.45
2181,2181,Cash,Paid,38955.46
2182,2182,Net Banking,Paid,27982.11
2183,2183,Cash,Paid,83656.85
2184,2184,Net Banking,Paid,57150.3
2185,2185,Debit Card,Paid,45648.64
2186,2186,Debit Card,Refunded,81516.34
2187,2187,Net Banking,Paid,30384.51
2188,2188,Credit Card,Paid,15115.51
2189,2189,Credit Card,Paid,34117.22
2190,2190,Credit Card,Paid,19201.15
2191,2191,Credit Card,Paid,29667.28
2192,2192,Debit Card,Paid,44059.39
2193,2193,Cash,Paid,64690.25
2194,2194,Credit Card,Paid,73857.38
2195,2195,Debit Card,Refunded,42779.82
2196,2196,Credit Card,Paid,42236.98
2197,2197,Net Banking,Paid,23022.38
2198,2198,Debit Card,Paid,37632.03
2199,2199,Cash,Paid,9281.67
2200,2200,Cash,Paid,65679.43
2201,2201,Cash,Paid,4623.29
2202,2202,Cash,Paid,35808.25
2203,2203,Cash,Paid,34934.37
2204,2204,Cash,Paid,62677.11
2205,2205,Debit Card,Paid,87037.13
2206,2206,UPI,Paid,54485.16
2207,2207,Cash,Paid,67925.87
2208,2208,Net Banking,Paid,32612.32
2209,2209,UPI,Paid,56056.01
2210,2210,UPI,Paid,20890.45
2211,2211,Credit Card,Paid,76553.46
2212,2212,UPI,Paid,62677.67
2213,2213,UPI,Paid,49138.36
2214,2214,Debit Card,Paid,35735.27
2215,2215,Credit Card,Paid,42361.76
2216,2216,Credit Card,Paid,58192.5
2217,2217,Credit Card,Paid,44608.18
2218,2218,UPI,Paid,56957.91
2219,2219,Credit Card,Paid,8467.99
2220,2220,UPI,Paid,14646.88
2221,2221,Debit Card,Paid,34884.35
2222,2222,Credit Card,Refunded,16480.14
2223,2223,Credit Card,Paid,21869.29
2224,2224,Credit Card,Paid,19697.54
2225,2225,Credit Card,Paid,73287.87
2226,2226,UPI,Paid,61196.37
2227,2227,Credit Card,Paid,53550.14
2228,2228,UPI,Paid,43807.56
2229,2229,Net Banking,Paid,49568.99
2230,2230,Credit Card,Paid,17100.61
2231,2231,Credit Card,Paid,56131.54
2232,2232,Net Banking,Paid,9062.18
2233,2233,Cash,Paid,57313.67
2234,2234,UPI,Refunded,62864.66
2235,2235,UPI,Paid,62216.45
2236,2236,Debit Card,Paid,85624.21
2237,2237,Credit Card,Paid,75907.7
2238,2238,Cash,Paid,84529.29
2239,2239,Cash,Paid,21689.68
2240,2240,Debit Card,Paid,81897.45
2241,2241,Net Banking,Paid,82209.14
2242,2242,UPI,Paid,27608.71
2243,2243,Cash,Paid,42028.09
2244,2244,Credit Card,Paid,40861.99
2245,2245,UPI,Paid,48113.57
2246,2246,Cash,Refunded,75985.82
2247,2247,Cash,Paid,21596.17
2248,2248,Credit Card,Paid,1167.42
2249,2249,UPI,Paid,25687.99
2250,2250,UPI,Paid,16331.29
2251,2251,UPI,Paid,34425.43
2252,2252,Credit Card,Paid,33906.81
2253,2253,Cash,Paid,16261.98
2254,2254,Debit Card,Paid,21239.24
2255,2255,Credit Card,Paid,17065.13
2256,2256,UPI,Paid,32676.85
2257,2257,UPI,Paid,79599.8
2258,2258,Debit Card,Paid,9155.92
2259,2259,Credit Card,Paid,65381.53
2260,2260,UPI,Paid,15321.64
2261,2261,Net Banking,Paid,9405.8
2262,2262,Net Banking,Paid,40300.29
2263,2263,Cash,Paid,88853.28
2264,2264,Cash,Paid,37205.68
2265,2265,Debit Card,Paid,933.22
2266,2266,Debit Card,Paid,17235.54
2267,2267,Credit Card,Paid,67934.91
2268,2268,UPI,Paid,70240.31
2269,2269,Net Banking,Paid,55446.82
2270,2270,Debit Card,Paid,61813.52
2271,2271,Debit Card,Paid,19021.8
2272,2272,Credit Card,Refunded,85104.52
2273,2273,UPI,Paid,7261.05
2274,2274,Net Banking,Paid,5740.18
2275,2275,Cash,Paid,29214.97
2276,2276,Cash,Paid,23573.37
2277,2277,Net Banking,Paid,26421.84
2278,2278,Cash,Paid,5886.94
2279,2279,Net Banking,Paid,22770.15
2280,2280,Credit Card,Refunded,4741.14
2281,2281,Net Banking,Paid,89658.12
2282,2282,UPI,Paid,24752.37
2283,2283,Debit Card,Paid,30774.9
2284,2284,UPI,Paid,29692.28
2285,2285,Credit Card,Paid,44930.29
2286,2286,Net Banking,Paid,41074.25
2287,2287,Cash,Paid,22041
2288,2288,Cash,Refunded,17109.62
2289,2289,Debit Card,Paid,81727.41
2290,2290,UPI,Paid,9982.22
2291,2291,Net Banking,Paid,74429.61
2292,2292,Cash,Paid,80616.59
2293,2293,Cash,Paid,3083.76
2294,2294,Debit Card,Refunded,3846.76
2295,2295,UPI,Paid,4018.73
2296,2296,Debit Card,Paid,60794.4
2297,2297,UPI,Paid,77070.73
2298,2298,Net Banking,Paid,64795.67
2299,2299,Net Banking,Paid,24655.03
2300,2300,Cash,Paid,51136.61
2301,2301,UPI,Paid,36676.85
2302,2302,Debit Card,Paid,14968.43
2303,2303,Cash,Paid,74702.46
2304,2304,Cash,Paid,2564.01
2305,2305,Cash,Paid,61721.18
2306,2306,Cash,Paid,88444.88
2307,2307,Debit Card,Paid,5900.94
2308,2308,Net Banking,Paid,73938.86
2309,2309,Net Banking,Paid,45136.33
2310,2310,Cash,Paid,39676.34
2311,2311,Cash,Paid,77487.9
2312,2312,Net Banking,Refunded,36099.8
2313,2313,UPI,Paid,3799.25
2314,2314,UPI,Paid,40651.59
2315,2315,Net Banking,Paid,83899.15
2316,2316,Credit Card,Refunded,68326.9
2317,2317,Debit Card,Paid,59993.62
2318,2318,Credit Card,Paid,63445.98
2319,2319,Credit Card,Paid,27688.43
2320,2320,Debit Card,Paid,39806.38
2321,2321,UPI,Paid,77624.79
2322,2322,Cash,Paid,55669
2323,2323,Debit Card,Paid,58096.66
2324,2324,Credit Card,Paid,47314.86
2325,2325,Credit Card,Paid,32660.25
2326,2326,Cash,Paid,88068.77
2327,2327,Credit Card,Paid,54809.25
2328,2328,Net Banking,Paid,56687.27
2329,2329,Credit Card,Paid,80289.9
2330,2330,Cash,Paid,63092.49
2331,2331,Net Banking,Paid,22068.26
2332,2332,Cash,Paid,17831.7
2333,2333,Cash,Paid,27957.63
2334,2334,Net Banking,Paid,25953.99
2335,2335,Debit Card,Paid,22587.04
2336,2336,Debit Card,Paid,65138.43
2337,2337,UPI,Paid,12039.11
2338,2338,Net Banking,Paid,49910.71
2339,2339,Credit Card,Paid,36651.93
2340,2340,Credit Card,Paid,42756.91
2341,2341,UPI,Paid,74790.1
2342,2342,UPI,Paid,84535.17
2343,2343,Credit Card,Paid,76733.34
2344,2344,UPI,Paid,22352.14
2345,2345,UPI,Paid,23783.75
2346,2346,Debit Card,Paid,33883.6
2347,2347,Credit Card,Paid,79436.82
2348,2348,Net Banking,Paid,87514.61
2349,2349,Cash,Paid,15668.06
2350,2350,Credit Card,Paid,37937.23
2351,2351,Debit Card,Refunded,32990.01
2352,2352,UPI,Paid,24191.1
2353,2353,Debit Card,Paid,66695.63
2354,2354,Credit Card,Paid,18543.7
2355,2355,Debit Card,Paid,7839.53
2356,2356,Debit Card,Paid,24082.86
2357,2357,Debit Card,Paid,89248.91
2358,2358,Cash,Paid,15253.04
2359,2359,Debit Card,Paid,47973.63
2360,2360,Debit Card,Paid,34257.32
2361,2361,UPI,Paid,6991.11
2362,2362,Net Banking,Paid,88089.61
2363,2363,Debit Card,Paid,57858.82
2364,2364,Cash,Paid,59558.29
2365,2365,Net Banking,Paid,53782
2366,2366,Credit Card,Paid,15865.59
2367,2367,Cash,Paid,29291.82
2368,2368,Debit Card,Paid,55763.4
2369,2369,UPI,Paid,68891.22
2370,2370,UPI,Paid,32603.98
2371,2371,Debit Card,Paid,41985.18
2372,2372,UPI,Paid,33361.98
2373,2373,Debit Card,Paid,71785.29
2374,2374,Credit Card,Paid,43365.6
2375,2375,Cash,Paid,4669.89
2376,2376,Credit Card,Paid,15685.01
2377,2377,Cash,Refunded,89788.5
2378,2378,Debit Card,Paid,8533.57
2379,2379,Net Banking,Paid,81396.79
2380,2380,Net Banking,Paid,48296.02
2381,2381,UPI,Paid,84597.35
2382,2382,Debit Card,Paid,88904.41
2383,2383,Net Banking,Refunded,56981.82
2384,2384,UPI,Paid,66353.4
2385,2385,Cash,Paid,65367.82
2386,2386,Net Banking,Paid,56511
2387,2387,Credit Card,Paid,82208.18
2388,2388,Cash,Paid,71968.47
2389,2389,UPI,Paid,82183.69
2390,2390,UPI,Refunded,34902.45
2391,2391,UPI,Paid,76500.53
2392,2392,UPI,Refunded,31694.67
2393,2393,Credit Card,Paid,81065.15
2394,2394,Net Banking,Paid,65525.1
2395,2395,UPI,Paid,4255.76
2396,2396,Credit Card,Paid,17096
2397,2397,Cash,Paid,50345.59
2398,2398,Cash,Paid,37581.47
2399,2399,UPI,Paid,86584.59
2400,2400,Net Banking,Refunded,83317.64
2401,2401,Cash,Paid,80004.2
2402,2402,UPI,Paid,49455.24
2403,2403,Net Banking,Paid,76586.89
2404,2404,Net Banking,Paid,55724.42
2405,2405,UPI,Paid,45621.37
2406,2406,Debit Card,Paid,83849.74
2407,2407,Credit Card,Paid,7904.52
2408,2408,Net Banking,Refunded,23387.72
2409,2409,Credit Card,Paid,20288.57
2410,2410,Net Banking,Paid,63588.43
2411,2411,Cash,Paid,6375.35
2412,2412,Debit Card,Paid,33328.8
2413,2413,Cash,Paid,66666.12
2414,2414,Net Banking,Paid,24811.47
2415,2415,Net Banking,Paid,62868.36
2416,2416,Credit Card,Paid,63298.79
2417,2417,Debit Card,Refunded,53495.1
2418,2418,Cash,Paid,45052.45
2419,2419,Credit Card,Paid,57825.72
2420,2420,Net Banking,Paid,35278.76
2421,2421,UPI,Paid,28275.9
2422,2422,Debit Card,Paid,33396.77
2423,2423,Debit Card,Paid,65759.77
2424,2424,Credit Card,Paid,698.44
2425,2425,Debit Card,Paid,51411.11
2426,2426,UPI,Paid,87585.68
2427,2427,Cash,Paid,78749.17
2428,2428,Net Banking,Paid,57050.8
2429,2429,Cash,Refunded,38470.48
2430,2430,Net Banking,Paid,37897.2
2431,2431,Net Banking,Paid,81676
2432,2432,Credit Card,Paid,29600.81
2433,2433,Debit Card,Paid,8110.41
2434,2434,Credit Card,Paid,11918.9
2435,2435,Debit Card,Paid,34358.16
2436,2436,Credit Card,Paid,82364.41
2437,2437,Debit Card,Paid,76958.1
2438,2438,Cash,Paid,5761.41
2439,2439,Debit Card,Paid,57098.26
2440,2440,Debit Card,Paid,21864.12
2441,2441,Net Banking,Paid,57789.61
2442,2442,Debit Card,Paid,68811.51
2443,2443,Net Banking,Paid,3714.64
2444,2444,Debit Card,Paid,82926.98
2445,2445,Debit Card,Paid,41449.64
2446,2446,Debit Card,Paid,50543.74
2447,2447,Debit Card,Paid,65549.61
2448,2448,Debit Card,Paid,7121.55
2449,2449,Debit Card,Paid,84457.56
2450,2450,UPI,Paid,37911.99
2451,2451,Debit Card,Paid,7681.5
2452,2452,Net Banking,Paid,69625.39
2453,2453,Credit Card,Paid,53132.27
2454,2454,Net Banking,Paid,56018.55
2455,2455,Cash,Paid,29699.65
2456,2456,Cash,Paid,35947.54
2457,2457,UPI,Paid,85533.73
2458,2458,Cash,Paid,13056.16
2459,2459,UPI,Refunded,30745.89
2460,2460,UPI,Paid,5578.84
2461,2461,Credit Card,Paid,31021.23
2462,2462,Debit Card,Paid,25673.31
2463,2463,Cash,Paid,42439.76
2464,2464,Credit Card,Paid,30861.57
2465,2465,Net Banking,Paid,60911.63
2466,2466,Credit Card,Paid,33947.91
2467,2467,Debit Card,Paid,55467.92
2468,2468,Credit Card,Paid,12036.44
2469,2469,Debit Card,Refunded,2252.37
2470,2470,Credit Card,Paid,12924.14
2471,2471,UPI,Paid,18643.03
2472,2472,Cash,Paid,6484.62
2473,2473,Cash,Paid,44793.56
2474,2474,Debit Card,Paid,16406.36
2475,2475,Credit Card,Paid,89695.02
2476,2476,UPI,Paid,59413.35
2477,2477,Cash,Paid,26030.93
2478,2478,Net Banking,Paid,6216.32
2479,2479,Credit Card,Paid,4629.79
2480,2480,Debit Card,Paid,5785.63
2481,2481,Debit Card,Paid,25539.01
2482,2482,Net Banking,Paid,22707.15
2483,2483,UPI,Paid,5163.67
2484,2484,UPI,Paid,56852.37
2485,2485,Cash,Paid,20259.88
2486,2486,UPI,Paid,4630.66
2487,2487,Net Banking,Paid,3117.93
2488,2488,Net Banking,Paid,43851.4
2489,2489,Net Banking,Paid,45030.76
2490,2490,Debit Card,Paid,41106.27
2491,2491,Debit Card,Paid,68942.45
2492,2492,Cash,Paid,32330.12
2493,2493,Cash,Paid,79740.58
2494,2494,Debit Card,Paid,10241.16
2495,2495,UPI,Paid,18423.2
2496,2496,Net Banking,Refunded,9976.72
2497,2497,Debit Card,Paid,56296.29
2498,2498,Cash,Paid,18726.49
2499,2499,Credit Card,Paid,55758.72
2500,2500,UPI,Paid,62295.93
2501,2501,UPI,Paid,18758.02
2502,2502,Debit Card,Paid,28225.95
2503,2503,Net Banking,Paid,30471.6
2504,2504,UPI,Paid,2348.57
2505,2505,Net Banking,Paid,39065.17
2506,2506,UPI,Paid,1574.26
2507,2507,Debit Card,Paid,28988.41
2508,2508,Net Banking,Paid,27722.16
2509,2509,Net Banking,Paid,14399.63
2510,2510,Credit Card,Paid,86338.78
2511,2511,Credit Card,Paid,66208.02
2512,2512,Cash,Paid,40948.98
2513,2513,Cash,Refunded,40988.97
2514,2514,Debit Card,Paid,25584.06
2515,2515,Debit Card,Paid,74307.25
2516,2516,Credit Card,Refunded,15345.27
2517,2517,Debit Card,Paid,66725.27
2518,2518,Net Banking,Paid,45800.08
2519,2519,Cash,Paid,69226.41
2520,2520,Cash,Paid,16512.08
2521,2521,Cash,Paid,54351.96
2522,2522,Cash,Paid,85848.42
2523,2523,Debit Card,Paid,32433.81
2524,2524,Cash,Refunded,56357.18
2525,2525,Net Banking,Paid,25083.98
2526,2526,Debit Card,Paid,59215.98
2527,2527,Credit Card,Paid,39100.54
2528,2528,UPI,Paid,21671.61
2529,2529,Credit Card,Paid,23427.13
2530,2530,Cash,Paid,27493.36
2531,2531,Debit Card,Paid,33998.57
2532,2532,UPI,Paid,23231.43
2533,2533,Net Banking,Paid,45338.95
2534,2534,UPI,Paid,54040.73
2535,2535,Net Banking,Paid,11506.67
2536,2536,Cash,Refunded,40792.99
2537,2537,Net Banking,Paid,61212.58
2538,2538,Debit Card,Paid,13149.77
2539,2539,Cash,Paid,81361.68
2540,2540,Debit Card,Refunded,62881.79
2541,2541,UPI,Paid,60043.01
2542,2542,Debit Card,Paid,74630.41
2543,2543,Credit Card,Paid,63184.5
2544,2544,Debit Card,Paid,9794.38
2545,2545,Cash,Paid,1428.14
2546,2546,UPI,Paid,11736.99
2547,2547,Net Banking,Paid,34865.1
2548,2548,Debit Card,Paid,29328.15
2549,2549,Cash,Paid,26185.74
2550,2550,Credit Card,Paid,64133.26
2551,2551,Net Banking,Paid,78267.6
2552,2552,Debit Card,Paid,44242.76
2553,2553,UPI,Paid,82862.22
2554,2554,Cash,Paid,38234.58
2555,2555,Debit Card,Refunded,84217.66
2556,2556,Debit Card,Paid,66921.59
2557,2557,Net Banking,Paid,33023.07
2558,2558,Cash,Paid,7561.29
2559,2559,UPI,Paid,88723
2560,2560,Credit Card,Paid,51040.88
2561,2561,UPI,Paid,35104.46
2562,2562,Debit Card,Paid,30944.67
2563,2563,UPI,Paid,11011.84
2564,2564,Net Banking,Paid,19951.79
2565,2565,Debit Card,Paid,88578.76
2566,2566,Cash,Paid,81595.04
2567,2567,Net Banking,Paid,13628.59
2568,2568,Credit Card,Paid,6343.63
2569,2569,Cash,Paid,57819.15
2570,2570,Debit Card,Paid,40759.14
2571,2571,Net Banking,Paid,50356.46
2572,2572,Cash,Paid,52302.13
2573,2573,Cash,Paid,43511.62
2574,2574,Credit Card,Paid,56584.33
2575,2575,Credit Card,Paid,7949.13
2576,2576,UPI,Paid,5543.43
2577,2577,Cash,Paid,23610.41
2578,2578,Credit Card,Paid,78792.3
2579,2579,UPI,Paid,68644.02
2580,2580,UPI,Paid,38149.48
2581,2581,Debit Card,Paid,84733.84
2582,2582,UPI,Paid,36661.38
2583,2583,UPI,Paid,10220.48
2584,2584,Cash,Paid,67857.18
2585,2585,UPI,Paid,77644.6
2586,2586,Debit Card,Paid,75365.88
2587,2587,Net Banking,Paid,20592.13
2588,2588,UPI,Paid,70994.08
2589,2589,Net Banking,Paid,37366.55
2590,2590,Net Banking,Paid,18785.83
2591,2591,Debit Card,Paid,41093.21
2592,2592,Debit Card,Paid,15208.26
2593,2593,Debit Card,Refunded,72094.77
2594,2594,UPI,Paid,79224.57
2595,2595,Net Banking,Paid,19772.79
2596,2596,Credit Card,Paid,18530.58
2597,2597,Net Banking,Paid,27975.86
2598,2598,Net Banking,Paid,27623.16
2599,2599,Credit Card,Paid,18869.58
2600,2600,Debit Card,Paid,61610.91
2601,2601,Cash,Paid,75563.03
2602,2602,UPI,Paid,46482.23
2603,2603,Cash,Paid,86891.16
2604,2604,Cash,Paid,596.54
2605,2605,Net Banking,Paid,29857.51
2606,2606,Cash,Paid,87002.55
2607,2607,UPI,Paid,30335.22
2608,2608,Credit Card,Paid,64002.34
2609,2609,Net Banking,Refunded,45375.74
2610,2610,Credit Card,Refunded,71626.64
2611,2611,Net Banking,Paid,57488.04
2612,2612,Cash,Paid,20799.61
2613,2613,UPI,Paid,27543.55
2614,2614,Debit Card,Paid,58608.95
2615,2615,UPI,Paid,52461.67
2616,2616,Net Banking,Paid,17566.77
2617,2617,Cash,Paid,55116.61
2618,2618,Credit Card,Paid,25243.72
2619,2619,Credit Card,Paid,44303.94
2620,2620,Credit Card,Paid,60066.63
2621,2621,Debit Card,Paid,14230.45
2622,2622,Debit Card,Paid,11615.15
2623,2623,Cash,Paid,37485.22
2624,2624,Credit Card,Refunded,56932.94
2625,2625,Net Banking,Paid,5189.96
2626,2626,UPI,Paid,50123.77
2627,2627,Net Banking,Paid,11584.41
2628,2628,Cash,Paid,29879.72
2629,2629,UPI,Paid,26502.26
2630,2630,Cash,Paid,45194.61
2631,2631,Cash,Paid,86071.16
2632,2632,UPI,Paid,80981.65
2633,2633,Net Banking,Paid,29722.15
2634,2634,Cash,Paid,39922.04
2635,2635,UPI,Paid,8306.05
2636,2636,Net Banking,Paid,36916.4
2637,2637,Credit Card,Paid,75571.31
2638,2638,Net Banking,Paid,86304.97
2639,2639,Debit Card,Paid,10034.32
2640,2640,Cash,Paid,59192.44
2641,2641,Credit Card,Refunded,60076.97
2642,2642,Debit Card,Paid,50776.27
2643,2643,Debit Card,Paid,52361.99
2644,2644,Net Banking,Paid,66709.73
2645,2645,Net Banking,Paid,75078.92
2646,2646,Cash,Paid,7191.13
2647,2647,Debit Card,Paid,48384.2
2648,2648,UPI,Paid,1776.08
2649,2649,UPI,Paid,63720.94
2650,2650,Net Banking,Paid,62860.33
2651,2651,Credit Card,Paid,67109.84
2652,2652,Debit Card,Paid,85164.24
2653,2653,Credit Card,Paid,86346.87
2654,2654,UPI,Refunded,34711
2655,2655,Credit Card,Paid,52251.86
2656,2656,Net Banking,Refunded,57449.46
2657,2657,Credit Card,Paid,9815
2658,2658,Net Banking,Paid,37055.71
2659,2659,Net Banking,Paid,48281.25
2660,2660,UPI,Paid,12482.35
2661,2661,Credit Card,Paid,81243.6
2662,2662,UPI,Paid,49687.08
2663,2663,Cash,Paid,14467.51
2664,2664,Net Banking,Paid,55717.15
2665,2665,Credit Card,Paid,38746.35
2666,2666,Net Banking,Paid,84999.95
2667,2667,Cash,Paid,20352
2668,2668,Debit Card,Paid,20373.85
2669,2669,UPI,Refunded,38021.31
2670,2670,Debit Card,Paid,52263.68
2671,2671,Net Banking,Paid,36685.18
2672,2672,Credit Card,Paid,72555.94
2673,2673,UPI,Paid,53129.11
2674,2674,Net Banking,Paid,28792.91
2675,2675,Net Banking,Paid,18350.04
2676,2676,Cash,Paid,22837.81
2677,2677,Debit Card,Paid,85180.71
2678,2678,Cash,Paid,88899.69
2679,2679,UPI,Paid,44715.34
2680,2680,Cash,Paid,68028.28
2681,2681,Credit Card,Paid,38759.33
2682,2682,Credit Card,Paid,29947.27
2683,2683,Net Banking,Paid,87094.82
2684,2684,Debit Card,Paid,75569.08
2685,2685,Cash,Paid,24709.34
2686,2686,Cash,Paid,80544.38
2687,2687,UPI,Refunded,29701.8
2688,2688,Net Banking,Paid,76492.62
2689,2689,Net Banking,Paid,11256.87
2690,2690,UPI,Refunded,69240.41
2691,2691,UPI,Paid,6609.46
2692,2692,Net Banking,Paid,86965.99
2693,2693,Debit Card,Paid,19104.25
2694,2694,Credit Card,Paid,23409.69
2695,2695,Debit Card,Paid,56883.13
2696,2696,Cash,Paid,22187.84
2697,2697,UPI,Paid,21108.35
2698,2698,Credit Card,Paid,50036.16
2699,2699,Cash,Paid,9925.93
2700,2700,Credit Card,Refunded,34203.29
2701,2701,UPI,Paid,13167.61
2702,2702,Cash,Paid,31708.71
2703,2703,Credit Card,Paid,57474.88
2704,2704,UPI,Refunded,32454.03
2705,2705,UPI,Paid,86992.81
2706,2706,Debit Card,Paid,17909.81
2707,2707,Debit Card,Refunded,77425.75
2708,2708,UPI,Paid,15194.88
2709,2709,Net Banking,Paid,74364.53
2710,2710,Cash,Paid,56043.85
2711,2711,Credit Card,Paid,3560.72
2712,2712,Net Banking,Paid,22447.16
2713,2713,Net Banking,Paid,61240.51
2714,2714,Net Banking,Refunded,76776.79
2715,2715,Cash,Paid,74875.76
2716,2716,UPI,Paid,52078.3
2717,2717,Debit Card,Paid,80513.66
2718,2718,Cash,Paid,1797.55
2719,2719,Credit Card,Paid,73684.12
2720,2720,Credit Card,Paid,48177.65
2721,2721,Credit Card,Paid,2214.84
2722,2722,Cash,Paid,36849.79
2723,2723,Net Banking,Paid,59906.48
2724,2724,Net Banking,Paid,63596.26
2725,2725,UPI,Paid,22039.32
2726,2726,Debit Card,Paid,42631.56
2727,2727,UPI,Paid,50463.87
2728,2728,UPI,Paid,20254.84
2729,2729,Net Banking,Paid,7267.81
2730,2730,Net Banking,Paid,5366.29
2731,2731,UPI,Paid,36717.46
2732,2732,Cash,Paid,53484.53
2733,2733,UPI,Paid,49874.66
2734,2734,Credit Card,Refunded,78749.1
2735,2735,Net Banking,Paid,47900.75
2736,2736,UPI,Paid,28967.2
2737,2737,Credit Card,Paid,32369.7
2738,2738,Credit Card,Paid,21668.97
2739,2739,Net Banking,Paid,37762.82
2740,2740,Credit Card,Paid,47828.84
2741,2741,Credit Card,Paid,24186.07
2742,2742,Net Banking,Paid,34207.05
2743,2743,Debit Card,Paid,6053.75
2744,2744,Debit Card,Paid,51984.03
2745,2745,Debit Card,Paid,62911.81
2746,2746,Credit Card,Paid,28677.04
2747,2747,Debit Card,Paid,32183.33
2748,2748,Cash,Paid,61109.68
2749,2749,Debit Card,Paid,48006.37
2750,2750,Cash,Paid,12812.78
2751,2751,UPI,Refunded,51738.01
2752,2752,UPI,Paid,73528.57
2753,2753,UPI,Paid,68642.21
2754,2754,Credit Card,Paid,28526.29
2755,2755,Debit Card,Paid,70924.98
2756,2756,Debit Card,Paid,6988.72
2757,2757,UPI,Paid,66321.76
2758,2758,Net Banking,Refunded,58516.14
2759,2759,Cash,Paid,67656.3
2760,2760,Credit Card,Paid,1129.32
2761,2761,UPI,Paid,45509.24
2762,2762,Net Banking,Paid,77395.45
2763,2763,Net Banking,Refunded,29327.9
2764,2764,UPI,Paid,29007.43
2765,2765,Debit Card,Paid,22601.58
2766,2766,Credit Card,Paid,34100.97
2767,2767,Credit Card,Paid,70035.08
2768,2768,Debit Card,Paid,27268.6
2769,2769,Net Banking,Paid,12715.08
2770,2770,Debit Card,Refunded,5107.61
2771,2771,Credit Card,Paid,65105.32
2772,2772,UPI,Paid,36397.84
2773,2773,Credit Card,Paid,74202.7
2774,2774,Credit Card,Paid,86547.83
2775,2775,Cash,Paid,41919.66
2776,2776,Credit Card,Paid,67345.46
2777,2777,Net Banking,Paid,64458.51
2778,2778,Debit Card,Paid,52326.5
2779,2779,Credit Card,Paid,43481.72
2780,2780,Net Banking,Paid,85754.91
2781,2781,Debit Card,Paid,2505.32
2782,2782,Cash,Paid,58735.29
2783,2783,Credit Card,Paid,68240.97
2784,2784,Credit Card,Paid,37364.77
2785,2785,Credit Card,Paid,82645.2
2786,2786,Debit Card,Paid,16343.12
2787,2787,Credit Card,Paid,8397.79
2788,2788,Credit Card,Paid,84004.38
2789,2789,Net Banking,Paid,46085.45
2790,2790,Cash,Paid,16933.05
2791,2791,Cash,Paid,22788.31
2792,2792,Debit Card,Paid,32639.61
2793,2793,Credit Card,Paid,6078.85
2794,2794,Credit Card,Paid,28851.29
2795,2795,UPI,Paid,7972.78
2796,2796,Credit Card,Paid,80181.46
2797,2797,Credit Card,Paid,2810.71
2798,2798,Credit Card,Paid,45606.24
2799,2799,Cash,Paid,29576.6
2800,2800,Cash,Paid,1113.72
2801,2801,Net Banking,Paid,73255.18
2802,2802,Cash,Paid,32617.97
2803,2803,Credit Card,Paid,52703.93
2804,2804,Debit Card,Paid,8586.35
2805,2805,Cash,Paid,5653.53
2806,2806,Net Banking,Paid,36878.14
2807,2807,Debit Card,Paid,26507.84
2808,2808,Cash,Refunded,39611.38
2809,2809,Credit Card,Paid,74213.3
2810,2810,Debit Card,Paid,19217.77
2811,2811,Cash,Paid,49130.43
2812,2812,Net Banking,Paid,71290.76
2813,2813,Credit Card,Paid,42174.72
2814,2814,Credit Card,Refunded,35545.97
2815,2815,Debit Card,Paid,22194.6
2816,2816,Credit Card,Paid,35053.81
2817,2817,Credit Card,Paid,67056.51
2818,2818,Credit Card,Refunded,46419.21
2819,2819,Cash,Paid,63179.59
2820,2820,Debit Card,Paid,4704.4
2821,2821,Debit Card,Paid,70525.19
2822,2822,Net Banking,Paid,51515.4
2823,2823,Credit Card,Paid,72689.19
2824,2824,Credit Card,Paid,77302.75
2825,2825,UPI,Refunded,84867.82
2826,2826,Net Banking,Paid,35120.57
2827,2827,Credit Card,Paid,39008.5
2828,2828,Debit Card,Paid,47317.29
2829,2829,UPI,Paid,27750.63
2830,2830,Cash,Paid,48147.94
2831,2831,Net Banking,Paid,82266.79
2832,2832,Debit Card,Paid,13958.04
2833,2833,UPI,Paid,7112.94
2834,2834,UPI,Paid,46177.08
2835,2835,Net Banking,Paid,3563.74
2836,2836,UPI,Paid,67346.9
2837,2837,UPI,Paid,16684.25
2838,2838,UPI,Paid,26868.62
2839,2839,Debit Card,Paid,39965.12
2840,2840,Cash,Paid,18172.87
2841,2841,Net Banking,Paid,9803.92
2842,2842,Debit Card,Paid,80241.36
2843,2843,Net Banking,Paid,25187.83
2844,2844,Cash,Paid,35180.88
2845,2845,Credit Card,Paid,26123.76
2846,2846,UPI,Paid,76398.79
2847,2847,Credit Card,Refunded,38922.44
2848,2848,Credit Card,Paid,82032.42
2849,2849,Debit Card,Paid,69744.56
2850,2850,UPI,Paid,24167.09
2851,2851,UPI,Paid,41644.08
2852,2852,Cash,Paid,61925.41
2853,2853,Credit Card,Refunded,46568.14
